species_id;GBIF_species_id;GBIF_species_name;GBIF_genus_name;GBIF_family_name;GBIF_kingdom_name
2752;3678857;Convolvulus sabatius;Convolvulus;Convolvulaceae;Plantae
2753;8328247;Veronica montana;Veronica;Plantaginaceae;Plantae
2754;2797979;Platanthera clavellata;Platanthera;Orchidaceae;Plantae
2755;8365713;Ranunculus peltatus;Ranunculus;Ranunculaceae;Plantae
2756;2927974;Ipomopsis rubra;Ipomopsis;Polemoniaceae;Plantae
2757;2702361;Sparganium angustifolium;Sparganium;Typhaceae;Plantae
2758;2706188;Dactyloctenium aegyptium;Dactyloctenium;Poaceae;Plantae
2759;2902066;Hamelia patens;Hamelia;Rubiaceae;Plantae
2760;2739609;Colchicum multiflorum;Colchicum;Colchicaceae;Plantae
2761;2721119;Rhynchospora alba;Rhynchospora;Cyperaceae;Plantae
2762;5376000;Turritis glabra;Turritis;Brassicaceae;Plantae
2763;2869101;Calla palustris;Calla;Araceae;Plantae
2764;7266382;Salix integra;Salix;Salicaceae;Plantae
2765;5359510;Trifolium tomentosum;Trifolium;Fabaceae;Plantae
2766;2953251;Bauhinia variegata;Bauhinia;Fabaceae;Plantae
2768;7575112;Veratrum viride;Veratrum;Melanthiaceae;Plantae
2769;5334351;Fallopia baldschuanica;Fallopia;Polygonaceae;Plantae
2770;3083541;Suaeda maritima;Suaeda;Amaranthaceae;Plantae
2772;8386948;Cryptogramma crispa;Cryptogramma;Pteridaceae;Plantae
2773;3147815;Verbesina alternifolia;Verbesina;Asteraceae;Plantae
2774;2752815;Erythronium americanum;Erythronium;Liliaceae;Plantae
2775;5409852;Campanula erinus;Campanula;Campanulaceae;Plantae
2776;2873769;Acorus calamus;Acorus;Acoraceae;Plantae
2777;2705228;Catapodium rigidum;Catapodium;Poaceae;Plantae
2778;7999386;Ipomoea pes-caprae;Ipomoea;Convolvulaceae;Plantae
2779;3623482;Melothria scabra;Melothria;Cucurbitaceae;Plantae
2780;3152026;Chrysogonum virginianum;Chrysogonum;Asteraceae;Plantae
2781;2687943;Equisetum telmateia;Equisetum;Equisetaceae;Plantae
2782;5354707;Cytisus striatus;Cytisus;Fabaceae;Plantae
2783;3169358;Lysimachia thyrsiflora;Lysimachia;Primulaceae;Plantae
2784;5290192;Cenchrus longisetus;Cenchrus;Poaceae;Plantae
2785;2703760;Bromus diandrus;Bromus;Poaceae;Plantae
2786;2820340;Cypripedium reginae;Cypripedium;Orchidaceae;Plantae
2787;3040215;Populus tremuloides;Populus;Salicaceae;Plantae
2788;2882849;Vaccinium corymbosum;Vaccinium;Ericaceae;Plantae
2789;2925314;Lantana montevidensis;Lantana;Verbenaceae;Plantae
2790;2962021;Canavalia rosea;Canavalia;Fabaceae;Plantae
2791;2889088;Reynoutria sachalinensis;Reynoutria;Polygonaceae;Plantae
2793;2685383;Abies balsamea;Abies;Pinaceae;Plantae
2794;6376106;Actaea racemosa;Actaea;Ranunculaceae;Plantae
2797;3114247;Rudbeckia occidentalis;Rudbeckia;Asteraceae;Plantae
2799;2987780;Holodiscus discolor;Holodiscus;Rosaceae;Plantae
2800;2928666;Dichondra micrantha;Dichondra;Convolvulaceae;Plantae
2801;3169326;Androsace septentrionalis;Androsace;Primulaceae;Plantae
2802;5334220;Linnaea borealis;Linnaea;Caprifoliaceae;Plantae
2804;3036972;Aralia spinosa;Aralia;Araliaceae;Plantae
4907;3033665;Aconitum napellus;Aconitum;Ranunculaceae;Plantae
4908;3190176;Citrus taitensis;Citrus;Rutaceae;Plantae
4909;4102723;Dipsacus sylvestris;Dipsacus;Caprifoliaceae;Plantae
4910;3922888;Anemone sylvestris;Anemone;Ranunculaceae;Plantae
