,lon,lat,year,geoUncertaintyInM,areaInM2,region,country,speciesId,surveyId,geometry,in_polygon
60491,3.037941,42.74729,2018,10.0,16.0,MEDITERRANEAN,France,10082.0,3296185,POINT (3.037941 42.74729),True
60502,7.05188,43.72552,2017,1.0,,MEDITERRANEAN,France,3581.0,3296302,POINT (7.05188 43.72552),True
60511,4.448531,44.24908,2019,10.0,100.0,MEDITERRANEAN,France,10113.0,3296331,POINT (4.448531 44.24908),True
60542,5.6959,43.6914,2019,10.0,-inf,MEDITERRANEAN,France,3327.0,3296514,POINT (5.6959 43.6914),True
60548,7.09836,43.68746,2018,1.0,,MEDITERRANEAN,France,8106.0,3297959,POINT (7.09836 43.68746),True
60565,2.143447,42.443164,2017,0.0,16.0,ALPINE,Spain,4712.0,3298120,POINT (2.143447 42.443164),True
60594,5.647347,43.5409,2017,0.0,200.0,MEDITERRANEAN,France,7706.0,3299162,POINT (5.647347 43.5409),True
60606,1.933333,42.816667,2018,10.0,40.0,ALPINE,France,1276.0,3300862,POINT (1.933333 42.816667),True
60621,6.125568,43.120661,2019,10.0,30.0,MEDITERRANEAN,France,3878.0,3301240,POINT (6.125568 43.120661),True
60631,5.595608,43.167857,2017,0.0,200.0,MEDITERRANEAN,France,4003.0,3303081,POINT (5.595608 43.167857),True
60652,7.21879,43.93428,2019,1.0,,MEDITERRANEAN,France,5335.0,3306508,POINT (7.21879 43.93428),True
60670,2.596815,42.68012,2018,0.0,-inf,MEDITERRANEAN,France,2476.0,3307195,POINT (2.596815 42.68012),True
60671,3.037635,42.746652,2018,10.0,16.0,MEDITERRANEAN,France,3466.0,3307397,POINT (3.037635 42.746652),True
60683,5.57429,43.2203,2021,10.0,200.0,MEDITERRANEAN,France,4143.0,3310072,POINT (5.57429 43.2203),True
60696,4.804518,43.953259,2021,10.0,10.0,MEDITERRANEAN,France,3623.0,3312219,POINT (4.804518 43.953259),True
60700,3.801788,43.833679,2021,5.0,250.0,MEDITERRANEAN,France,3935.0,3313641,POINT (3.801788 43.833679),True
60717,2.082306,42.841528,2017,10.0,-inf,MEDITERRANEAN,France,10073.0,3313657,POINT (2.082306 42.841528),True
60754,7.261863,43.909559,2018,0.0,150.0,MEDITERRANEAN,France,8991.0,3313797,POINT (7.261863 43.909559),True
60795,6.54851,43.1922,2020,10.0,-inf,MEDITERRANEAN,France,3845.0,3313936,POINT (6.54851 43.1922),True
60807,4.051939,43.560005,2020,4.0,25.0,MEDITERRANEAN,France,1195.0,3314585,POINT (4.051939 43.560005),True
60816,6.768816,43.554023,2020,4.0,-inf,MEDITERRANEAN,France,3865.0,3316783,POINT (6.768816 43.554023),True
60836,2.868603,43.04761,2021,5.0,50.0,MEDITERRANEAN,France,9388.0,3317463,POINT (2.868603 43.04761),True
60891,6.599985,43.201049,2019,10.0,50.0,MEDITERRANEAN,France,10909.0,3317888,POINT (6.599985 43.201049),True
60916,7.474747,44.082532,2021,0.0,5.0,ALPINE,France,5317.0,3320162,POINT (7.474747 44.082532),True
60928,2.212806,43.329056,2021,10.0,10.0,MEDITERRANEAN,France,3669.0,3321013,POINT (2.212806 43.329056),True
60938,6.39755,43.1445,2020,10.0,50.0,MEDITERRANEAN,France,8711.0,3323566,POINT (6.39755 43.1445),True
60948,3.002316,43.615901,2020,10.0,40.0,MEDITERRANEAN,France,981.0,3323611,POINT (3.002316 43.615901),True
60972,3.435888,43.741992,2019,0.0,50.0,MEDITERRANEAN,France,3993.0,3323958,POINT (3.435888 43.741992),True
60985,3.349243,43.272493,2017,0.0,16.0,MEDITERRANEAN,France,1176.0,3325831,POINT (3.349243 43.272493),True
60998,5.277381,43.535289,2017,0.0,16.0,MEDITERRANEAN,France,9575.0,3327161,POINT (5.277381 43.535289),True
61013,3.42089,44.55999,2018,1.0,,CONTINENTAL,France,6788.0,3327320,POINT (3.42089 44.55999),True
61031,4.857903,43.664,2018,0.0,-inf,MEDITERRANEAN,France,6491.0,3327549,POINT (4.857903 43.664),True
61038,3.172403,43.198437,2021,5.0,100.0,MEDITERRANEAN,France,9458.0,3327842,POINT (3.172403 43.198437),True
61053,5.607168,43.238749,2017,0.0,60.0,MEDITERRANEAN,France,876.0,3330070,POINT (5.607168 43.238749),True
61076,7.036003,43.791492,2020,4.0,16.0,MEDITERRANEAN,France,9816.0,3335514,POINT (7.036003 43.791492),True
61086,4.335123,43.469922,2017,0.0,100.0,MEDITERRANEAN,France,9572.0,3336324,POINT (4.335123 43.469922),True
61095,5.647939,43.541119,2017,0.0,100.0,MEDITERRANEAN,France,3043.0,3337608,POINT (5.647939 43.541119),True
61097,6.136509,43.032879,2018,10.0,80.0,MEDITERRANEAN,France,6039.0,3341369,POINT (6.136509 43.032879),True
61117,6.47807,43.16619,2020,10.0,-inf,MEDITERRANEAN,France,6808.0,3341408,POINT (6.47807 43.16619),True
61140,3.826419,44.162321,2017,0.0,-inf,MEDITERRANEAN,France,661.0,3343132,POINT (3.826419 44.162321),True
61148,5.536824,43.53019,2017,0.0,25.0,MEDITERRANEAN,France,3993.0,3345120,POINT (5.536824 43.53019),True
61162,3.853744,43.488581,2021,5.0,16.0,MEDITERRANEAN,France,4130.0,3345431,POINT (3.853744 43.488581),True
61169,3.24393,43.218751,2019,10.0,-inf,MEDITERRANEAN,France,9034.0,3345822,POINT (3.24393 43.218751),True
61176,5.3332,44.0313,2020,10.0,25.0,MEDITERRANEAN,France,5411.0,3346460,POINT (5.3332 44.0313),True
61197,3.910303,44.122834,2017,0.0,-inf,MEDITERRANEAN,France,4871.0,3346973,POINT (3.910303 44.122834),True
61216,4.018362,43.554418,2020,3.0,16.0,MEDITERRANEAN,France,8661.0,3347425,POINT (4.018362 43.554418),True
61217,3.00766,43.66415,2017,1.0,,MEDITERRANEAN,France,10073.0,3350415,POINT (3.00766 43.66415),True
61235,2.88299,43.57497,2017,1.0,,MEDITERRANEAN,France,5071.0,3352016,POINT (2.88299 43.57497),True
61257,3.039201,42.811287,2020,10.0,40.0,MEDITERRANEAN,France,9877.0,3352566,POINT (3.039201 42.811287),True
61266,3.033987,42.662167,2020,10.0,-inf,MEDITERRANEAN,France,2926.0,3353000,POINT (3.033987 42.662167),True
61272,1.95193,42.508481,2018,0.0,25.0,ALPINE,France,340.0,3354442,POINT (1.95193 42.508481),True
61296,3.349061,43.272925,2017,0.0,16.0,MEDITERRANEAN,France,5424.0,3354986,POINT (3.349061 43.272925),True
61312,7.122087,43.824477,2020,10.0,-inf,MEDITERRANEAN,France,4617.0,3356044,POINT (7.122087 43.824477),True
61331,6.11757,43.1003,2019,10.0,60.0,MEDITERRANEAN,France,812.0,3356336,POINT (6.11757 43.1003),True
61350,4.392032,43.562413,2017,0.0,-inf,MEDITERRANEAN,France,10895.0,3356343,POINT (4.392032 43.562413),True
61364,5.597556,43.235794,2017,0.0,250.0,MEDITERRANEAN,France,6874.0,3357958,POINT (5.597556 43.235794),True
61373,7.112334,43.818127,2020,4.0,-inf,MEDITERRANEAN,France,351.0,3358860,POINT (7.112334 43.818127),True
61394,3.667782,43.848473,2018,0.0,20.0,MEDITERRANEAN,France,340.0,3359174,POINT (3.667782 43.848473),True
61398,3.408544,43.861136,2021,5.0,250.0,MEDITERRANEAN,France,3345.0,3360015,POINT (3.408544 43.861136),True
61420,6.02027,43.1218,2019,10.0,100.0,MEDITERRANEAN,France,10686.0,3360607,POINT (6.02027 43.1218),True
61446,5.688236,43.344806,2017,0.0,30.0,MEDITERRANEAN,France,7288.0,3361074,POINT (5.688236 43.344806),True
61464,6.019469,43.115361,2018,0.0,40.0,MEDITERRANEAN,France,1314.0,3361490,POINT (6.019469 43.115361),True
61478,7.217534,43.824219,2021,8.0,-inf,MEDITERRANEAN,France,6925.0,3362732,POINT (7.217534 43.824219),True
61524,3.847011,43.484488,2020,10.0,50.0,MEDITERRANEAN,France,9877.0,3363618,POINT (3.847011 43.484488),True
61529,2.50916,42.58798,2017,1.0,,MEDITERRANEAN,France,6235.0,3363878,POINT (2.50916 42.58798),True
61551,6.857133,43.609616,2021,5.0,30.0,MEDITERRANEAN,France,3935.0,3364737,POINT (6.857133 43.609616),True
61583,5.73558,43.7154,2020,10.0,25.0,MEDITERRANEAN,France,8737.0,3365559,POINT (5.73558 43.7154),True
61598,3.633676,43.731726,2021,5.0,250.0,MEDITERRANEAN,France,982.0,3367016,POINT (3.633676 43.731726),True
61610,3.73759,44.1427,2017,1.0,,MEDITERRANEAN,France,2474.0,3367340,POINT (3.73759 44.1427),True
61620,7.11087,43.7351,2019,10.0,-inf,MEDITERRANEAN,France,9247.0,3369092,POINT (7.11087 43.7351),True
61656,6.02216,43.1206,2020,10.0,200.0,MEDITERRANEAN,France,11207.0,3369266,POINT (6.02216 43.1206),True
61674,7.38387,43.7378,2019,10.0,30.0,MEDITERRANEAN,France,9572.0,3371778,POINT (7.38387 43.7378),True
61705,3.040022,42.81678,2020,10.0,50.0,MEDITERRANEAN,France,5876.0,3371975,POINT (3.040022 42.81678),True
61717,3.84512,44.42906,2019,1.0,,CONTINENTAL,France,10145.0,3373533,POINT (3.84512 44.42906),True
61734,6.600772,43.199069,2019,10.0,-inf,MEDITERRANEAN,France,8921.0,3374148,POINT (6.600772 43.199069),True
61765,3.4279,43.62478,2018,1.0,,MEDITERRANEAN,France,4169.0,3374463,POINT (3.4279 43.62478),True
61788,6.8064,44.07809,2017,1.0,,MEDITERRANEAN,France,5412.0,3374673,POINT (6.8064 44.07809),True
61798,5.61422,43.5678,2021,10.0,200.0,MEDITERRANEAN,France,6039.0,3374813,POINT (5.61422 43.5678),True
61823,6.103128,43.030886,2017,10.0,50.0,MEDITERRANEAN,France,2932.0,3376571,POINT (6.103128 43.030886),True
61839,2.861331,43.642034,2020,4.0,276.0,CONTINENTAL,France,9892.0,3376766,POINT (2.861331 43.642034),True
61850,5.14791,44.1706,2020,10.0,20.0,MEDITERRANEAN,France,4530.0,3376828,POINT (5.14791 44.1706),True
61868,7.116858,43.829042,2020,4.0,3.0,MEDITERRANEAN,France,3977.0,3377136,POINT (7.116858 43.829042),True
61895,3.655028,44.189554,2017,0.0,-inf,MEDITERRANEAN,France,4498.0,3378290,POINT (3.655028 44.189554),True
61927,6.731432,43.58321,2020,4.0,200.0,MEDITERRANEAN,France,6039.0,3378563,POINT (6.731432 43.58321),True
61966,6.50063,43.19,2020,10.0,50.0,MEDITERRANEAN,France,1894.0,3378816,POINT (6.50063 43.19),True
61989,5.355475,43.21012,2017,0.0,100.0,MEDITERRANEAN,France,5721.0,3379190,POINT (5.355475 43.21012),True
62008,3.715165,44.175812,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,3379352,POINT (3.715165 44.175812),True
62014,2.973277,43.643028,2020,6.0,394.0,CONTINENTAL,France,661.0,3380076,POINT (2.973277 43.643028),True
62029,6.922016,43.459837,2018,10.0,15.0,MEDITERRANEAN,France,7548.0,3381855,POINT (6.922016 43.459837),True
62037,3.78636,43.875714,2021,5.0,250.0,MEDITERRANEAN,France,3935.0,3382847,POINT (3.78636 43.875714),True
62051,3.032833,42.67,2019,10.0,-inf,MEDITERRANEAN,France,10364.0,3383983,POINT (3.032833 42.67),True
62077,2.787987,42.993824,2020,4.0,50.0,MEDITERRANEAN,France,4341.0,3384971,POINT (2.787987 42.993824),True
62105,5.89756,43.28023,2020,6.0,200.0,MEDITERRANEAN,France,2474.0,3385063,POINT (5.89756 43.28023),True
62139,7.38242,43.74051,2019,10.0,-inf,MEDITERRANEAN,France,2386.0,3385919,POINT (7.38242 43.74051),True
62149,6.724464,43.479313,2021,6.0,100.0,MEDITERRANEAN,France,9936.0,3386324,POINT (6.724464 43.479313),True
62157,3.738674,44.193767,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,3387492,POINT (3.738674 44.193767),True
62176,3.747016,44.145923,2017,0.0,-inf,MEDITERRANEAN,France,2211.0,3389315,POINT (3.747016 44.145923),True
62193,3.050579,42.887182,2018,10.0,16.0,MEDITERRANEAN,France,3837.0,3390002,POINT (3.050579 42.887182),True
62212,6.45742,43.1671,2020,10.0,200.0,MEDITERRANEAN,France,3717.0,3390868,POINT (6.45742 43.1671),True
62232,5.24281,43.4829,2021,10.0,200.0,MEDITERRANEAN,France,6874.0,3392052,POINT (5.24281 43.4829),True
62255,4.811711,43.375473,2017,0.0,-inf,MEDITERRANEAN,France,8287.0,3392367,POINT (4.811711 43.375473),True
62259,6.60298,43.180608,2019,0.0,30.0,MEDITERRANEAN,France,7671.0,3394203,POINT (6.60298 43.180608),True
62270,5.648085,43.541071,2017,0.0,-inf,MEDITERRANEAN,France,8782.0,3395442,POINT (5.648085 43.541071),True
62282,2.53268,42.35451,2019,1.0,,ALPINE,Spain,6989.0,3396199,POINT (2.53268 42.35451),True
62309,6.911192,43.507451,2020,10.0,-inf,MEDITERRANEAN,France,9862.0,3397236,POINT (6.911192 43.507451),True
62328,6.01418,43.1196,2019,10.0,100.0,MEDITERRANEAN,France,1071.0,3397624,POINT (6.01418 43.1196),True
62346,4.17994,43.92029,2019,1.0,,MEDITERRANEAN,France,4003.0,3397927,POINT (4.17994 43.92029),True
62360,1.9835,42.860861,2018,10.0,50.0,ALPINE,France,249.0,3399073,POINT (1.9835 42.860861),True
62400,3.50157,44.81102,2018,1.0,,CONTINENTAL,France,7817.0,3399623,POINT (3.50157 44.81102),True
62420,5.675665,43.694218,2018,10.0,16.0,MEDITERRANEAN,France,6866.0,3401488,POINT (5.675665 43.694218),True
62434,4.80397,43.9531,2021,10.0,10.0,MEDITERRANEAN,France,473.0,3401987,POINT (4.80397 43.9531),True
62440,6.95446,44.197171,2019,10.0,-inf,MEDITERRANEAN,France,101.0,3403120,POINT (6.95446 44.197171),True
62470,6.8397,43.55449,2019,1.0,,MEDITERRANEAN,France,5474.0,3404166,POINT (6.8397 43.55449),True
62483,5.536907,43.530125,2017,0.0,100.0,MEDITERRANEAN,France,1304.0,3405244,POINT (5.536907 43.530125),True
62490,4.07717,43.81408,2017,1.0,,MEDITERRANEAN,France,11157.0,3407464,POINT (4.07717 43.81408),True
62505,7.118128,43.818183,2021,5.0,400.0,MEDITERRANEAN,France,6882.0,3409252,POINT (7.118128 43.818183),True
62548,3.816698,43.602427,2020,10.0,16.0,MEDITERRANEAN,France,4013.0,3409470,POINT (3.816698 43.602427),True
62562,6.017744,43.118551,2018,0.0,20.0,MEDITERRANEAN,France,2608.0,3411471,POINT (6.017744 43.118551),True
62580,6.55149,43.18748,2020,10.0,5.0,MEDITERRANEAN,France,3166.0,3412204,POINT (6.55149 43.18748),True
62583,6.38117,43.147251,2018,10.0,-inf,MEDITERRANEAN,France,7925.0,3412550,POINT (6.38117 43.147251),True
62594,2.02072,43.01876,2019,1.0,,MEDITERRANEAN,France,10315.0,3412885,POINT (2.02072 43.01876),True
62609,1.95633,42.515249,2018,10.0,16.0,ALPINE,France,7121.0,3415889,POINT (1.95633 42.515249),True
62631,3.876806,43.552934,2020,3.0,16.0,MEDITERRANEAN,France,3123.0,3417419,POINT (3.876806 43.552934),True
62649,5.14969,44.1689,2020,10.0,50.0,MEDITERRANEAN,France,10715.0,3417799,POINT (5.14969 44.1689),True
62685,6.14378,43.0292,2021,10.0,60.0,MEDITERRANEAN,France,2031.0,3418384,POINT (6.14378 43.0292),True
62697,4.036086,43.55676,2021,5.0,16.0,MEDITERRANEAN,France,8661.0,3418456,POINT (4.036086 43.55676),True
62705,4.407228,43.533124,2018,10.0,-inf,MEDITERRANEAN,France,6703.0,3419450,POINT (4.407228 43.533124),True
62708,7.206317,43.80784,2021,5.0,-inf,MEDITERRANEAN,France,2922.0,3419464,POINT (7.206317 43.80784),True
62721,7.10863,43.7635,2019,10.0,30.0,MEDITERRANEAN,France,9714.0,3420421,POINT (7.10863 43.7635),True
62757,3.799995,44.144298,2017,0.0,-inf,MEDITERRANEAN,France,4513.0,3422575,POINT (3.799995 44.144298),True
62770,3.508494,44.582984,2017,0.0,-inf,CONTINENTAL,France,1086.0,3423895,POINT (3.508494 44.582984),True
62797,5.26443,43.71659,2018,1.0,,MEDITERRANEAN,France,5249.0,3426129,POINT (5.26443 43.71659),True
62818,2.137833,42.491444,2021,10.0,0.5,ALPINE,France,10534.0,3427504,POINT (2.137833 42.491444),True
62826,5.645875,43.540918,2017,0.0,100.0,MEDITERRANEAN,France,11037.0,3428218,POINT (5.645875 43.540918),True
62832,3.815583,43.619335,2020,3.0,16.0,MEDITERRANEAN,France,6250.0,3428880,POINT (3.815583 43.619335),True
62857,6.941993,43.49593,2020,10.0,50.0,MEDITERRANEAN,France,3723.0,3429384,POINT (6.941993 43.49593),True
62879,2.83292,43.50331,2018,1.0,,MEDITERRANEAN,France,5071.0,3430149,POINT (2.83292 43.50331),True
62889,5.675579,43.693446,2018,10.0,15.0,MEDITERRANEAN,France,7852.0,3430429,POINT (5.675579 43.693446),True
62899,3.406366,44.068153,2021,5.0,250.0,MEDITERRANEAN,France,10800.0,3430504,POINT (3.406366 44.068153),True
62920,4.030541,43.558789,2020,3.0,4.0,MEDITERRANEAN,France,6491.0,3431310,POINT (4.030541 43.558789),True
62922,7.218075,43.821729,2021,5.0,-inf,MEDITERRANEAN,France,3738.0,3432233,POINT (7.218075 43.821729),True
62943,3.757022,43.66355,2020,4.0,16.0,MEDITERRANEAN,France,5882.0,3433971,POINT (3.757022 43.66355),True
62963,1.883945,42.515514,2018,0.0,40.0,ALPINE,France,4790.0,3433994,POINT (1.883945 42.515514),True
62965,6.628385,43.763067,2021,5.0,100.0,MEDITERRANEAN,France,7739.0,3434688,POINT (6.628385 43.763067),True
63007,3.07566,43.17841,2019,1.0,,MEDITERRANEAN,France,10520.0,3436401,POINT (3.07566 43.17841),True
63023,3.76029,44.05248,2018,1.0,,MEDITERRANEAN,France,9636.0,3439996,POINT (3.76029 44.05248),True
63054,3.519934,43.328552,2017,10.0,-inf,MEDITERRANEAN,France,7955.0,3440055,POINT (3.519934 43.328552),True
63056,5.61194,43.6617,2019,10.0,100.0,MEDITERRANEAN,France,6866.0,3440490,POINT (5.61194 43.6617),True
63070,7.456207,43.892412,2018,0.0,-inf,MEDITERRANEAN,France,6689.0,3440611,POINT (7.456207 43.892412),True
63106,5.59982,43.5091,2019,1.0,,MEDITERRANEAN,France,6874.0,3441029,POINT (5.59982 43.5091),True
63123,3.539699,43.303523,2020,10.0,40.0,MEDITERRANEAN,France,5203.0,3441408,POINT (3.539699 43.303523),True
63136,2.871825,43.578547,2021,5.0,250.0,CONTINENTAL,France,10600.0,3441914,POINT (2.871825 43.578547),True
63153,3.350318,43.27311,2017,10.0,16.0,MEDITERRANEAN,France,5829.0,3442069,POINT (3.350318 43.27311),True
63168,3.014141,42.803593,2018,10.0,16.0,MEDITERRANEAN,France,2683.0,3442638,POINT (3.014141 42.803593),True
63173,4.276308,43.458522,2020,10.0,40.0,MEDITERRANEAN,France,1531.0,3443015,POINT (4.276308 43.458522),True
63181,3.85141,44.66284,2018,1.0,,CONTINENTAL,France,2025.0,3444622,POINT (3.85141 44.66284),True
63202,2.45,43.416667,2017,10.0,-inf,CONTINENTAL,France,2025.0,3445857,POINT (2.45 43.416667),True
63207,3.71131,44.08907,2017,1.0,,MEDITERRANEAN,France,981.0,3448293,POINT (3.71131 44.08907),True
63232,5.541526,43.529369,2017,0.0,12.0,MEDITERRANEAN,France,9370.0,3449100,POINT (5.541526 43.529369),True
63250,4.95471,44.0571,2020,10.0,20.0,MEDITERRANEAN,France,9107.0,3449140,POINT (4.95471 44.0571),True
63267,5.602566,43.236889,2017,0.0,100.0,MEDITERRANEAN,France,9412.0,3452129,POINT (5.602566 43.236889),True
63285,6.01477,43.1196,2020,10.0,200.0,MEDITERRANEAN,France,6707.0,3452656,POINT (6.01477 43.1196),True
63292,1.961078,42.519502,2018,10.0,25.0,ALPINE,France,2828.0,3453374,POINT (1.961078 42.519502),True
63329,4.838329,43.372666,2017,10.0,16.0,MEDITERRANEAN,France,7315.0,3456314,POINT (4.838329 43.372666),True
63336,3.69262,44.130997,2017,0.0,-inf,MEDITERRANEAN,France,6989.0,3456548,POINT (3.69262 44.130997),True
63345,3.794636,43.770769,2018,0.0,50.0,MEDITERRANEAN,France,9468.0,3456847,POINT (3.794636 43.770769),True
63349,3.640355,44.160792,2017,10.0,-inf,MEDITERRANEAN,France,661.0,3457431,POINT (3.640355 44.160792),True
63366,3.041417,42.587333,2019,10.0,3.0,MEDITERRANEAN,France,8482.0,3458369,POINT (3.041417 42.587333),True
63383,1.982917,42.859833,2018,10.0,100.0,MEDITERRANEAN,France,2703.0,3461355,POINT (1.982917 42.859833),True
63429,5.203291,44.125706,2017,0.0,200.0,MEDITERRANEAN,France,1139.0,3462364,POINT (5.203291 44.125706),True
63443,5.698261,43.3603,2017,0.0,15.0,MEDITERRANEAN,France,7990.0,3463570,POINT (5.698261 43.3603),True
63458,6.09185,43.0358,2021,10.0,60.0,MEDITERRANEAN,France,476.0,3463625,POINT (6.09185 43.0358),True
63471,5.38633,43.23211,2021,10.0,1.0,MEDITERRANEAN,France,2152.0,3463714,POINT (5.38633 43.23211),True
63473,3.712561,44.227451,2017,0.0,-inf,MEDITERRANEAN,France,5071.0,3466028,POINT (3.712561 44.227451),True
63501,7.311332,43.961207,2018,0.0,-inf,MEDITERRANEAN,France,146.0,3466865,POINT (7.311332 43.961207),True
63550,4.054682,43.561266,2020,4.0,100.0,MEDITERRANEAN,France,2055.0,3467766,POINT (4.054682 43.561266),True
63560,6.016223,43.117666,2018,0.0,-inf,MEDITERRANEAN,France,3717.0,3468580,POINT (6.016223 43.117666),True
63576,5.71176,43.5409,2021,10.0,100.0,MEDITERRANEAN,France,2932.0,3468648,POINT (5.71176 43.5409),True
63598,3.849459,44.013504,2021,5.0,250.0,MEDITERRANEAN,France,8106.0,3470263,POINT (3.849459 44.013504),True
63613,3.52608,44.77478,2018,1.0,,CONTINENTAL,France,7942.0,3474511,POINT (3.52608 44.77478),True
63626,6.90678,43.515081,2020,10.0,-inf,MEDITERRANEAN,France,3935.0,3476268,POINT (6.90678 43.515081),True
63650,5.539386,43.357296,2017,0.0,-inf,MEDITERRANEAN,France,4892.0,3478012,POINT (5.539386 43.357296),True
63667,2.461961,42.502607,2017,0.0,10.0,ALPINE,France,4842.0,3478033,POINT (2.461961 42.502607),True
63668,4.76324,44.2131,2020,10.0,4.0,MEDITERRANEAN,France,7530.0,3478392,POINT (4.76324 44.2131),True
63681,3.43256,43.846023,2021,5.0,250.0,MEDITERRANEAN,France,8917.0,3479310,POINT (3.43256 43.846023),True
63701,5.579098,43.242816,2017,0.0,60.0,MEDITERRANEAN,France,7054.0,3480417,POINT (5.579098 43.242816),True
63718,5.715346,43.546061,2017,10.0,16.0,MEDITERRANEAN,France,6945.0,3481108,POINT (5.715346 43.546061),True
63744,5.16069,44.127346,2017,10.0,15.0,MEDITERRANEAN,France,5203.0,3481181,POINT (5.16069 44.127346),True
63755,2.956378,42.824068,2018,10.0,50.0,MEDITERRANEAN,France,6279.0,3482579,POINT (2.956378 42.824068),True
63756,4.98607,43.464,2021,10.0,100.0,MEDITERRANEAN,France,1959.0,3483050,POINT (4.98607 43.464),True
63771,6.77978,43.4576,2020,10.0,150.0,MEDITERRANEAN,France,9139.0,3484815,POINT (6.77978 43.4576),True
63799,7.28858,43.87707,2018,1.0,,MEDITERRANEAN,France,2386.0,3484873,POINT (7.28858 43.87707),True
63816,7.15356,43.658442,2021,5.0,16.0,MEDITERRANEAN,France,6548.0,3486346,POINT (7.15356 43.658442),True
63839,6.72044,43.61341,2018,1.0,,MEDITERRANEAN,France,476.0,3486597,POINT (6.72044 43.61341),True
63854,7.10045,43.747,2019,10.0,-inf,MEDITERRANEAN,France,1497.0,3486760,POINT (7.10045 43.747),True
63879,5.558946,43.187866,2018,0.0,100.0,MEDITERRANEAN,France,1736.0,3491114,POINT (5.558946 43.187866),True
63892,5.46559,43.9131,2020,10.0,15.0,MEDITERRANEAN,France,6711.0,3491226,POINT (5.46559 43.9131),True
63902,1.983333,42.766667,2018,10.0,-inf,ALPINE,France,1276.0,3492419,POINT (1.983333 42.766667),True
63908,6.29308,43.2816,2021,10.0,200.0,MEDITERRANEAN,France,4341.0,3492736,POINT (6.29308 43.2816),True
63917,3.732556,44.170468,2017,0.0,-inf,MEDITERRANEAN,France,661.0,3493270,POINT (3.732556 44.170468),True
63927,6.271797,43.547967,2021,4.0,10.0,MEDITERRANEAN,France,2185.0,3493607,POINT (6.271797 43.547967),True
63947,3.429375,44.09282,2021,6.0,250.0,MEDITERRANEAN,France,6205.0,3493967,POINT (3.429375 44.09282),True
63957,5.690417,43.420562,2017,10.0,200.0,MEDITERRANEAN,France,6039.0,3494044,POINT (5.690417 43.420562),True
